d,valence,eltype,solve_tol,target,ops,method,solver,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
275,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,19.0763,0.0781,19.1544,8830792176,13,3.950e-07,false,5.875e-02,0.9965,false,275 275 275,37950,ok
275,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,19.0497,0.0781,19.1278,8806937072,13,2.781e-07,false,9.251e-03,0.9999,false,275 275 275,37950,ok
275,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,48.7399,0.1677,48.9075,15421752384,13,4.333e-15,false,1.014e-02,0.9999,false,275 275 275,37950,ok
275,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,45.1308,0.1954,45.3261,14529009184,13,1.212e-15,false,6.643e-02,0.9956,false,275 275 275,37950,ok
300,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,26.3816,0.1148,26.4964,7336553872,14,1.036e-05,false,1.204e-01,0.9855,false,300 300 300,45150,ok
300,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,22.4977,0.1043,22.6021,6122051808,14,8.699e-05,false,2.975e-01,0.9118,false,300 300 300,45150,ok
300,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,85.2083,0.2023,85.4106,21962183840,13,4.409e-14,false,4.400e-03,1.0000,false,300 300 300,45150,ok
300,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,75.0647,0.2011,75.2658,21196811392,13,1.426e-14,false,5.174e-03,1.0000,false,300 300 300,45150,ok
325,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,13.6717,0.1174,13.7892,4974175616,13,2.653e-07,false,NaN,NaN,false,325 325 325,52975,ok
325,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,12.6285,0.1279,12.7564,4679345104,13,5.234e-07,false,NaN,NaN,false,325 325 325,52975,ok
325,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,51.4668,0.2435,51.7103,16394361088,13,7.659e-16,false,NaN,NaN,false,325 325 325,52975,ok
325,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,50.2406,0.2671,50.5077,16597336512,13,8.462e-16,false,NaN,NaN,false,325 325 325,52975,ok
350,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,41.6717,0.1660,41.8376,10786289856,13,1.474e-07,false,NaN,NaN,false,350 350 350,61425,ok
350,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,14.7521,0.2101,14.9621,5814672752,13,6.245e-07,false,NaN,NaN,false,350 350 350,61425,ok
350,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,37.0614,0.3096,37.3710,15479545456,13,7.376e-16,false,NaN,NaN,false,350 350 350,61425,ok
350,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,39.3247,0.3197,39.6444,15791293072,13,2.935e-16,false,NaN,NaN,false,350 350 350,61425,ok
375,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,63.6791,0.2131,63.8922,13407287296,13,7.838e-08,false,NaN,NaN,false,375 375 375,70500,ok
375,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,62.3965,0.2459,62.6425,13229986336,13,1.043e-07,false,NaN,NaN,false,375 375 375,70500,ok
375,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,92.8142,0.3863,93.2005,25577974208,13,6.076e-16,false,NaN,NaN,false,375 375 375,70500,ok
375,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,92.9470,0.3861,93.3331,25885679808,13,3.824e-16,false,NaN,NaN,false,375 375 375,70500,ok
400,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,24.2642,0.2647,24.5289,8393806352,13,4.291e-07,false,NaN,NaN,false,400 400 400,80200,ok
400,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,26.4138,0.2698,26.6835,8839221488,13,2.121e-07,false,NaN,NaN,false,400 400 400,80200,ok
400,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,99.4974,0.4620,99.9594,29238452832,13,8.675e-16,false,NaN,NaN,false,400 400 400,80200,ok
400,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,103.4372,0.4525,103.8898,30081563808,13,1.244e-15,false,NaN,NaN,false,400 400 400,80200,ok
425,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,108.7908,0.3217,109.1125,21481693456,11,1.446e-06,false,NaN,NaN,false,425 425 425,90525,ok
425,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,40.2189,0.3208,40.5397,11371748432,13,3.188e-06,false,NaN,NaN,false,425 425 425,90525,ok
100,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,14.0427,1.7404,15.7831,547630320,13,4.853e-07,false,1.464e-01,0.9786,false,100 100 100,5050,ok
100,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,12.9602,1.7706,14.7308,547630320,13,2.906e-07,false,1.404e-01,0.9803,false,100 100 100,5050,ok
100,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,30.4368,1.7666,32.2034,4465976000,13,7.719e-09,false,3.037e-02,0.9991,false,100 100 100,5050,ok
100,3,Float64,1e-06,1e-16,universal,QuickDer/Arpack,ArpackSolver,28.1282,1.8935,30.0217,4458324672,13,3.895e-09,false,6.234e-03,1.0000,false,100 100 100,5050,ok
125,3,Float32,1e-06,1e-08,universal,QuickDer/Auto,AutoSolver,17.2263,5.8300,23.0563,992405024,13,5.162e-07,false,3.209e-02,0.9990,false,125 125 125,7875,ok
125,3,Float32,1e-06,1e-08,universal,QuickDer/Arpack,ArpackSolver,19.8275,3.4172,23.2447,1005541328,13,4.420e-07,false,2.350e-01,0.9448,false,125 125 125,7875,ok
425,3,Float64,1e-06,1e-16,universal,QuickDer/Auto,AutoSolver,506.5170,0.5736,507.0907,35791704896,13,3.094e-15,false,NaN,NaN,false,425 425 425,90525,ok
