d,valence,eltype,solve_tol,target,ops,method,solver,threads,heap_hint_gb,timeout_s,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
10,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0174,0.0002,0.0176,3076720,14,7.951570296427235e-5,false,0.6166183079791772,0.6197818672278906,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0098,0.0002,0.0100,3076720,14,4.9712834879755974e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0113,0.0001,0.0114,3076720,14,2.4233049771282822e-5,false,0.9736020578870731,0.052099032878056784,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0055,0.0001,0.0056,3202352,13,1.0939824335309822e-7,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0135,0.0001,0.0137,3202352,13,2.3037374319301307e-7,false,0.8658407461341558,0.2503198023338493,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0059,0.0001,0.0060,3202352,13,1.5334583736148488e-7,false,0.49896220388735496,0.751036719091874,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0059,0.0001,0.0060,3202352,13,1.5436548039815534e-7,false,0.860102111804874,0.26022435726879567,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0059,0.0001,0.0059,3202352,13,1.7074265201699745e-7,false,0.8118316048086511,0.3409294454338115,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0083,0.0003,0.0086,3202352,13,1.4904087208833516e-7,false,0.9516542623079152,0.09435416503117763,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0066,0.0002,0.0067,3202352,13,1.5039847767184256e-7,false,0.9290849872046439,0.1368010865509469,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0064,0.0002,0.0065,3202352,13,1.9347338309216866e-7,false,0.8086989104176147,0.34600617685198426,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0073,0.0002,0.0075,3202352,13,1.7331291246591718e-7,false,0.521474566969113,0.7280642775126943,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0058,0.0001,0.0059,4137024,14,8.915899525163695e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0051,0.0001,0.0052,4137024,14,3.760454274015501e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0120,0.0001,0.0122,4137024,14,7.000712503213435e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0112,0.0002,0.0114,3074768,14,3.3443768188590184e-5,false,0.5223891486244532,0.727109577833909,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0108,0.0002,0.0109,3074768,14,1.2387657989165746e-5,false,0.8449981780993285,0.2859780790088149,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0105,0.0001,0.0106,3074768,14,1.0157841643376742e-5,false,0.4766776199281209,0.7727784466596622,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0040,0.0002,0.0042,2705696,14,3.432700168559677e-6,false,0.9145727330857595,0.16355671589604434,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0045,0.0001,0.0046,2697488,13,4.6619941713288426e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0032,0.0001,0.0033,2697488,13,2.5157245545415208e-5,false,0.9386084229977304,0.11901429459489388,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0049,0.0001,0.0050,1809440,14,6.3174907154461835e-6,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0054,0.0002,0.0055,1809440,14,1.4523983736580703e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0049,0.0001,0.0050,1809440,14,3.4326752938795835e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0851,0.0002,0.0853,5864432,14,2.2470365365734324e-5,false,0.6693495432055842,0.5519711890104769,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0728,0.0002,0.0730,5296432,14,2.4987397409859113e-5,false,0.9680022661961418,0.06297161263913376,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0749,0.0002,0.0751,5453232,14,2.3444305043085478e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.1422,0.0004,0.1426,29762048,14,1.8648954210220836e-5,false,0.24914216904833567,0.9379281796018918,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.1016,0.0003,0.1019,15101344,14,1.706548391666729e-5,false,0.9817657882973139,0.036135936928953706,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0991,0.0002,0.0993,15131984,14,3.588793697417714e-5,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0026,0.0000,0.0026,7448688,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0025,0.0000,0.0025,7448688,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0087,0.0000,0.0087,7448688,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.0576,0.0000,0.0576,27101056,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.0629,0.0000,0.0629,27101056,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.0563,0.0000,0.0563,27101056,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0106,0.0002,0.0108,3070608,14,1.6530606444575824e-5,false,0.811517959761933,0.3414386009838303,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0108,0.0002,0.0110,3070608,14,1.1700594768626615e-5,false,0.9967225666446741,0.006544125141253254,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0132,0.0002,0.0134,3070608,14,5.174600573809585e-6,false,1.0,0.0,false,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0058,0.0002,0.0061,1187424,3,6.502476708192262e-7,false,5.559749636089784e-6,0.9999999999690918,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0037,0.0001,0.0038,1187424,3,5.745136490986624e-7,false,5.0646040339448215e-6,0.999999999974351,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0035,0.0001,0.0036,1187424,3,7.367535772573319e-7,false,6.2362528421588125e-6,0.9999999999611118,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0038,0.0002,0.0040,1185472,3,4.678517484535405e-7,false,2.8202685811626197e-5,0.99999999920461,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0043,0.0001,0.0044,1185472,3,5.018197271056124e-7,false,1.119334371364442e-5,0.9999999998747107,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0042,0.0001,0.0043,1185472,3,6.992654562054668e-7,false,7.438157447589259e-6,0.9999999999446748,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0019,0.0001,0.0020,1308432,3,4.4742256477547926e-7,false,3.269741085902418e-6,0.9999999999893122,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0018,0.0001,0.0019,1308432,3,4.5750559252155654e-7,false,7.967208934038817e-6,0.9999999999365267,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0020,0.0001,0.0021,1308432,3,3.351135262619209e-7,false,1.027489426337351e-5,0.9999999998944284,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0020,0.0001,0.0021,835872,3,2.003327068678118e-7,false,3.964376170407128e-6,0.9999999999842848,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0027,0.0001,0.0028,835872,3,2.849628799594939e-7,false,3.054063600192358e-6,0.999999999990675,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0019,0.0001,0.0020,835872,3,2.6023232635452587e-7,false,3.1091758452379775e-6,0.9999999999903345,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0099,0.0001,0.0100,1432160,3,9.0157629983878e-7,false,2.473165685135146e-5,0.9999999993883462,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0085,0.0001,0.0086,1425760,3,5.950757895334391e-7,false,4.986961782339643e-6,0.9999999999751348,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0083,0.0001,0.0083,1428960,3,7.292351824617072e-7,false,1.2418420024298512e-5,0.9999999998457868,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0209,0.0001,0.0210,2521600,3,5.90222612117941e-7,false,1.5029542171126606e-5,0.9999999997741134,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0223,0.0001,0.0224,2488544,3,7.674099720134109e-7,false,9.072633344440165e-5,0.9999999917687337,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0294,0.0002,0.0296,4405264,3,9.371071314490109e-7,false,6.901510789381153e-6,0.9999999999523703,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0020,0.0000,0.0020,3327328,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0015,0.0000,0.0015,2585888,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/Lanczos,LanczosSolver,8,10.0,30.0,0.0020,0.0000,0.0020,2585888,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.3446,0.0000,0.3446,78726304,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.2270,0.0000,0.2270,78728864,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/ShiftInvert,ShiftInvertSolver,8,10.0,30.0,0.2394,0.0000,0.2394,78728864,0,NaN,false,NaN,NaN,false,10 10 10,55,error: no nontrivial derivations at tol = 1.0e-8
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0037,0.0001,0.0038,1181312,3,6.293070100582554e-7,false,4.38733899823586e-6,0.9999999999807548,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0036,0.0001,0.0037,1181312,3,7.721237693658622e-7,false,5.593932788698294e-6,0.9999999999687115,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0036,0.0001,0.0036,1181312,3,7.355622528848471e-7,false,7.138575713406109e-6,0.999999999949044,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,30.0,0.0033,0.0001,0.0034,4362072,3,1.01510600813981e-7,false,2.0632308910755705e-6,0.9999999999957451,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,30.0,0.0028,0.0001,0.0029,4362072,3,1.1302513058808472e-7,false,7.615849913513059e-6,0.9999999999420013,true,10 10 10,55,ok
10,3,Float32,1e-08,1e-08,symmetric,SymmetricGram,none,8,10.0,30.0,0.0073,0.0001,0.0074,4362072,3,1.220505794208293e-7,false,6.160522871400674e-6,0.9999999999620495,true,10 10 10,55,ok
15,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0192,0.0002,0.0194,7606672,13,1.8601502915771562e-7,false,0.6257366453654211,0.6084536506468292,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0450,0.0002,0.0452,7606672,13,1.3810777943490393e-7,false,0.6394266947277014,0.5911335020696151,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,Auto,none,8,10.0,30.0,0.0314,0.0002,0.0316,7606672,13,1.8764404785542865e-7,false,0.6008682029888994,0.638957402636895,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0184,0.0002,0.0185,7604784,13,2.8783605898752285e-7,false,0.48954851978768443,0.7603422467736922,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0180,0.0001,0.0181,7604720,13,2.092057513891632e-7,false,0.3569806649051137,0.8725648048839052,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Auto,AutoSolver,8,10.0,30.0,0.0179,0.0001,0.0180,7604720,13,2.1417227458186971e-7,false,0.5738150420566178,0.6707362975095661,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0184,0.0001,0.0186,7604720,13,1.6464061047827272e-7,false,0.5620684992168277,0.6840790021881468,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0182,0.0001,0.0184,7604720,13,1.0298062846914036e-7,false,0.5901892289222262,0.6516766740641903,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Arpack,ArpackSolver,8,10.0,30.0,0.0234,0.0002,0.0235,7604784,13,2.937357521659578e-7,false,0.6845379779414325,0.5314077567558587,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0188,0.0002,0.0190,7604720,13,1.2341814681349206e-7,false,0.42344311207111845,0.8206959308395305,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0193,0.0002,0.0195,7604720,13,1.829026956556845e-7,false,0.5887704155562825,0.6533493977656856,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer/Gram,GramSolver,8,10.0,30.0,0.0189,0.0002,0.0191,7604784,13,1.526637305460099e-7,false,0.39850607077926237,0.8411929140183354,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,15 15 15,120,error: FastDer3Valent did not find a correct solution triple at (a';b';c') = (8;8;8). Retry with larger sizes via triple_restriction_size_override.
15,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,15 15 15,120,error: FastDer3Valent did not find a correct solution triple at (a';b';c') = (8;8;8). Retry with larger sizes via triple_restriction_size_override.
15,3,Float32,1e-08,1e-08,universal,QuickDer3,none,8,10.0,30.0,0.0000,0.0000,0.0000,0,0,NaN,false,NaN,NaN,false,15 15 15,120,error: FastDer3Valent did not find a correct solution triple at (a';b';c') = (8;8;8). Retry with larger sizes via triple_restriction_size_override.
15,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.4121,0.0002,0.4123,13484016,13,6.8907315835531335e-6,false,0.3416573795023885,0.8832702350315698,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,1.1589,0.0002,1.1591,37767216,13,1.6866717942320975e-6,false,0.6899607797141498,0.523954122456245,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.4137,0.0002,0.4139,13765616,13,2.5811707018874586e-5,false,1.0,0.0,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0226,0.0002,0.0228,8552000,6,4.857048224948812e-6,false,0.5263268819584259,0.7229800133279254,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0225,0.0001,0.0227,8552000,6,1.1580228601815179e-5,false,0.575187653139676,0.6691591636756684,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0290,0.0002,0.0291,8552000,6,1.1697039553837385e-5,false,0.41071642879038744,0.8313120151216724,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0377,0.0003,0.0380,6936608,8,0.00012168687680969015,false,0.41478971859917113,0.8279494939125654,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0396,0.0002,0.0398,6936608,8,0.00038050158764235675,false,0.4619036873964276,0.7866449835695939,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/LU,LUSolver,8,10.0,30.0,0.0391,0.0002,0.0394,6928400,7,6.93980764481239e-5,false,0.40757933872441526,0.8338790890762066,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.8046,0.0002,0.8049,26312896,13,3.7247107229632093e-6,false,0.561940968089693,0.6842223483824197,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.5158,0.0002,0.5161,17188096,13,3.3012204312399263e-6,false,0.46760954157019313,0.7813413166325157,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.9051,0.0002,0.9054,29520896,13,1.0370688869443256e-5,false,0.33015617074272724,0.8909969029763138,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.4464,0.0002,0.4466,65463024,13,1.2956820683029946e-5,false,0.4794007217005251,0.7701749480330152,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.4223,0.0002,0.4225,64832144,13,1.8216578610008582e-5,false,0.40225203521520125,0.8381933001652315,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.4219,0.0002,0.4222,66347792,13,2.0178697013761848e-5,false,0.4801424675960651,0.7694632407349068,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0768,0.0003,0.0771,18843472,13,5.057269845565315e-6,false,0.3954422224779713,0.8436254489306623,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0791,0.0002,0.0794,18843472,13,7.593894224555697e-6,false,0.5449469308290161,0.7030328425800415,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,universal,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0743,0.0003,0.0746,13846352,13,3.6421497497940436e-6,false,0.48186734409938947,0.7678038626906036,false,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0221,0.0001,0.0223,8390784,3,7.703048140683677e-6,false,3.2396614804405586e-5,0.9999999989504631,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0192,0.0001,0.0193,8390784,3,1.140632502938388e-5,false,4.0042175037156624e-5,0.9999999983966306,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,Auto,none,8,10.0,30.0,0.0198,0.0002,0.0199,8390784,3,2.108849685100722e-6,false,2.7931689010901638e-5,0.9999999992198261,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0303,0.0002,0.0305,4329200,3,6.620140879931569e-7,false,6.674565793937861e-6,0.9999999999554541,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0231,0.0001,0.0232,4329200,3,9.980801678466378e-7,false,1.1328831597790937e-5,0.999999999871666,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Auto,AutoSolver,8,10.0,30.0,0.0228,0.0001,0.0229,4329200,3,5.115620638207474e-7,false,1.4728944039261716e-5,0.9999999997830603,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0120,0.0001,0.0120,3316816,3,4.190622462374449e-7,false,3.658755261101279e-5,0.9999999986613561,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0127,0.0002,0.0128,3316816,3,3.70528539406223e-7,false,1.2194939371807546e-5,0.9999999998512853,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Gram,GramSolver,8,10.0,30.0,0.0129,0.0002,0.0131,3316816,3,4.486571754114266e-7,false,1.5336926945771388e-5,0.999999999764783,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0160,0.0003,0.0163,2457120,3,2.4115442442962376e-7,false,3.618756837687854e-6,0.9999999999869114,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0158,0.0002,0.0160,2457120,3,5.678478487425309e-7,false,6.36021614894916e-6,0.9999999999595528,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/LU,LUSolver,8,10.0,30.0,0.0150,0.0002,0.0151,2457120,3,2.8953758146599284e-7,false,1.2258462644768948e-5,0.9999999998497326,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0293,0.0001,0.0294,2423472,3,3.0019261885172455e-6,false,1.6006751758825823e-5,0.9999999997437905,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0297,0.0001,0.0298,2420784,3,1.8449476328896708e-6,false,1.2532296991566508e-5,0.9999999998429463,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Arpack,ArpackSolver,8,10.0,30.0,0.0297,0.0002,0.0299,2423984,3,1.2494211887315032e-6,false,7.4515157625134374e-6,0.9999999999444822,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0337,0.0003,0.0341,4060544,3,1.265330979549617e-6,false,1.8699978806091793e-5,0.9999999996503186,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0340,0.0002,0.0341,4065072,3,1.4927252323104767e-6,false,2.933150664957113e-5,0.9999999991396653,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/Krylov,KrylovSolver,8,10.0,30.0,0.0347,0.0002,0.0350,4087072,3,7.714580192441645e-7,false,8.750732037038306e-6,0.9999999999234298,true,15 15 15,120,ok
15,3,Float32,1e-08,1e-08,symmetric,SylverLining/SVD,SVDSolver,8,10.0,30.0,0.0231,0.0002,0.0232,4325040,3,4.815079819309176e-7,false,1.0186929268069126e-5,0.9999999998962336,true,15 15 15,120,ok
