case,truth,T,n,solver,knob,value,nullity,rule,certified,undecidable,floor_binding,gap,near_null,solve_s,spec1,spec2,spec3,spec4,spec5
rand3-d12,2,Float64,432,KrylovSolver,c,3.0,2,gap,true,0,true,1.133e+14,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,5.0,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,10.0,2,gap,true,0,true,3.399e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,20.0,2,gap,true,0,true,1.699e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,30.0,2,gap,true,0,true,1.133e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,100.0,2,gap,true,0,true,3.399e+12,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,300.0,2,gap,true,0,true,1.133e+12,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,1000.0,2,gap,true,0,true,3.399e+11,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,c,10000.0,2,gap,true,0,true,3.399e+10,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,0.001,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,0.0001,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,1.0e-5,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,1.0e-6,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,1.0e-7,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,1.0e-8,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float64,432,KrylovSolver,tol,1.0e-9,2,gap,true,0,true,6.798e+13,0,0.107,1.989e-18,4.01e-16,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,1.0,2,gap,true,0,true,6.331e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,2.0,2,gap,true,0,true,3.165e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,3.0,2,gap,true,0,true,2.11e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,5.0,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,10.0,2,gap,true,0,true,6.331e+04,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,20.0,2,gap,true,0,true,3.165e+04,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,30.0,2,gap,true,0,true,2.11e+04,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,100.0,2,gap,true,0,true,6331,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,300.0,2,gap,true,0,true,2110,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,1000.0,2,gap,true,0,true,633.1,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,c,10000.0,2,threshold,false,0,true,63.31,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,0.001,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,0.0001,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,1.0e-5,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,1.0e-6,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,1.0e-7,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,1.0e-8,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,SVDSolver,tol,1.0e-9,2,gap,true,0,true,1.266e+05,0,0.031,1.124e-08,1.862e-08,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,GramSolver,c,1.0,0,threshold,false,0,false,1.991,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,2.0,1,threshold,false,0,true,1.144,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,3.0,2,gap,true,0,true,2.111e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,5.0,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,10.0,2,gap,true,0,true,6.333e+04,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,20.0,2,gap,true,0,true,3.166e+04,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,30.0,2,gap,true,0,true,2.111e+04,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,100.0,2,gap,true,0,true,6333,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,300.0,2,gap,true,0,true,2111,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,1000.0,2,gap,true,0,true,633.3,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,c,10000.0,2,threshold,false,0,true,63.33,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,0.001,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,0.0001,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,1.0e-5,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,1.0e-6,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,1.0e-7,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,1.0e-8,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,GramSolver,tol,1.0e-9,2,gap,true,0,true,1.267e+05,0,0.007,2.373e-07,2.727e-07,0.07549,0.07688,0.08093
rand3-d12,2,Float32,432,ArpackSolver,c,1.0,0,threshold,false,0,false,1.099,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,2.0,2,gap,true,0,true,3.165e+05,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,3.0,2,gap,true,0,true,2.11e+05,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,5.0,2,gap,true,0,true,1.266e+05,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,10.0,2,gap,true,0,true,6.331e+04,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,20.0,2,gap,true,0,true,3.165e+04,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,30.0,2,gap,true,0,true,2.11e+04,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,100.0,2,gap,true,0,true,6331,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,300.0,2,gap,true,0,true,2110,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,1000.0,2,gap,true,0,true,633.1,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,c,10000.0,2,threshold,false,0,true,63.31,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
rand3-d12,2,Float32,432,ArpackSolver,tol,0.001,2,gap,true,0,true,1.266e+05,0,0.028,1.311e-07,1.893e-07,0.07547,0.07685,0.08083
