family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
sphere,sphere4-40,40x40x40x40,4,4,Float32,20260909,default,GramSolver,13,4,true,ok,0,0,gap,5399.26,2.839e-7;2.857e-7;3.062e-7;3.685e-7;1.235e-6;1.534e-6;1.663e-6;1.945e-6;2.02e-6;2.379e-6;2.586e-6;2.728e-6;4.942e-6,0.0266836,2.16445e-06,0.359883,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260904,default,GramSolver,3,3,false,ok,3,12,gap,233.701,2.862e-7;2.992e-7;3.546e-7,0.000222875,5.60052e-05,0.465750,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260905,default,GramSolver,3,3,false,ok,5,11,gap,216.401,2.806e-7;2.991e-7;3.396e-7,0.000206376,5.39191e-05,0.344800,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260906,default,GramSolver,3,3,false,ok,1,11,gap,277.073,3.046e-7;3.285e-7;3.768e-7,0.000264237,0.0001027,0.218276,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260907,default,GramSolver,3,3,false,ok,2,12,gap,269.296,2.682e-7;3.176e-7;3.458e-7,0.000256821,8.04862e-05,0.257580,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260908,default,GramSolver,3,3,false,ok,3,12,gap,205.717,2.666e-7;2.99e-7;3.336e-7,0.000196187,6.94531e-05,0.187997,
sphere,sphere4-40,40x40x40x40,4,4,Float16,20260909,default,GramSolver,3,3,false,ok,4,12,gap,212.139,2.615e-7;2.983e-7;3.478e-7,0.000202311,6.36351e-05,0.180783,
video,video-smooth,40x40x20x3,4,3,Float64,20260904,default,SVDSolver,3,3,true,ok,0,0,gap,3.00105e+11,3.382e-16;5.05e-16;5.557e-16,0.000533094,5.51872e-16,0.508721,
sphere,sphere3-64,64x64x64,3,3,Float16,20260905,mf-arpack,ArpackSolver,38,3,false,ok,0,0,threshold,1.06568,3.804e-10;2.568e-8;5.387e-8;5.495e-8;1.225e-7;1.618e-7;1.627e-7;1.938e-7;2.567e-7;2.862e-7;3.506e-7;3.868e-7;4.925e-7;9.107e-6;2.596e-5;9.901e-5;0.000167;0.0002064;0.0002279;0.0003158;0.00033;0.0004449;0.0004822;0.0005284;0.0005468;0.0005968;0.000626;0.0006409;0.0007397;0.0007648;0.0007936;0.000842;0.0008555;0.000879;0.000899;0.0009362;0.0009606;0.0009686,0.00103223,0.000409426,16.811341,
video,video-smooth,40x40x20x3,4,3,Float64,20260905,default,SVDSolver,3,3,true,ok,0,0,gap,2.40769e+11,3.18e-16;5.145e-16;5.729e-16,0.000427691,6.64735e-16,0.277077,
video,video-smooth,40x40x20x3,4,3,Float64,20260906,default,SVDSolver,3,3,true,ok,0,0,gap,4.20734e+11,5.498e-16;5.947e-16;6.518e-16,0.000747374,8.73188e-16,0.346666,
video,video-smooth,40x40x20x3,4,3,Float64,20260907,default,SVDSolver,3,3,true,ok,0,0,gap,3.92577e+11,4.627e-16;4.723e-16;5.443e-16,0.000697357,9.57222e-16,0.274602,
video,video-smooth,40x40x20x3,4,3,Float64,20260908,default,SVDSolver,3,3,true,ok,0,0,gap,2.29979e+11,2.623e-16;5.137e-16;5.592e-16,0.000408524,1.06497e-15,0.282112,
video,video-smooth,40x40x20x3,4,3,Float64,20260909,default,SVDSolver,3,3,true,ok,0,0,gap,2.39143e+11,4.634e-16;4.691e-16;5.222e-16,0.000424804,9.902e-16,0.295947,
video,video-smooth,40x40x20x3,4,3,Float32,20260904,default,SVDSolver,3,3,true,ok,0,0,gap,647.359,2.035e-7;2.963e-7;3.125e-7,0.000617369,2.96118e-07,0.374891,
video,video-smooth,40x40x20x3,4,3,Float32,20260905,default,SVDSolver,3,3,true,ok,0,0,gap,393.687,1.687e-7;2.418e-7;2.684e-7,0.000375449,4.95393e-07,0.212272,
video,video-smooth,40x40x20x3,4,3,Float32,20260906,default,SVDSolver,3,3,true,ok,0,0,gap,479.325,2.619e-7;2.724e-7;2.877e-7,0.00045712,3.84381e-07,0.190019,
video,video-smooth,40x40x20x3,4,3,Float32,20260907,default,SVDSolver,3,3,true,ok,0,0,gap,369.304,2.558e-7;2.685e-7;2.761e-7,0.000352195,5.86166e-07,0.219041,
video,video-smooth,40x40x20x3,4,3,Float32,20260908,default,SVDSolver,3,3,true,ok,0,0,gap,626.702,1.125e-7;2.551e-7;3.008e-7,0.00059767,3.17059e-07,0.198929,
video,video-smooth,40x40x20x3,4,3,Float32,20260909,default,SVDSolver,3,3,true,ok,0,0,gap,573.52,2.627e-7;2.667e-7;2.957e-7,0.000546952,6.10172e-07,0.215535,
video,video-smooth,40x40x20x3,4,3,Float16,20260904,default,SVDSolver,3,3,false,ok,2,4,gap,734.378,1.793e-7;2.443e-7;2.819e-7,0.000700357,5.95729e-05,0.232596,
video,video-smooth,40x40x20x3,4,3,Float16,20260905,default,SVDSolver,3,3,false,ok,3,4,gap,422.694,1.312e-7;2.488e-7;3.061e-7,0.000403113,6.44684e-05,0.183536,
video,video-smooth,40x40x20x3,4,3,Float16,20260906,default,SVDSolver,3,3,false,ok,3,4,gap,527.739,2.668e-7;2.793e-7;2.867e-7,0.000503291,5.10518e-05,0.188824,
video,video-smooth,40x40x20x3,4,3,Float16,20260907,default,SVDSolver,3,3,false,ok,3,4,gap,419.098,2.603e-7;2.682e-7;3.237e-7,0.000399683,5.93706e-05,0.191984,
video,video-smooth,40x40x20x3,4,3,Float16,20260908,default,SVDSolver,3,3,false,ok,2,4,gap,677.719,1.409e-7;2.617e-7;2.74e-7,0.000646324,7.27004e-05,0.199090,
video,video-smooth,40x40x20x3,4,3,Float16,20260909,default,SVDSolver,3,3,false,ok,2,4,gap,647.103,2.478e-7;2.584e-7;2.999e-7,0.000617126,4.84242e-05,0.200993,
video,video-random,60x60x30x3,4,3,Float64,20260904,default,GramSolver,3,3,true,ok,0,0,gap,3.84415e+13,3.412e-16;4.417e-16;5.382e-16,0.0682858,1.37206e-15,0.108546,
